batch_id,coder_id,case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu021,dedicated,dedicated,en,21,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",dedicate,high,mipvu_indirect,committed the nation or people to a political principle,"set apart or devote to a sacred, solemn, or special purpose","Webster 1828, ""dedicate""","A political community or task is not physically set apart, but is framed as solemnly devoted.",Political commitment is understood through dedication or consecration.,0.78,Ceremonial and religious-register force is plausible; keep distinct from later CMT mapping.,high,religion_providence,citizenship,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu022,to,to,en,22,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu023,the,the,en,23,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu024,proposition,proposition,en,24,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",proposition,medium,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu025,that,that,en,25,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu026,all,all,en,26,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu027,men,men,en,27,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu028,are,are,en,28,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu029,created,created,en,29,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p01_s01,lincoln-gettysburg-address_s01_p01_s01_lu030,equal,equal,en,30,"Four score and seven years ago, our fathers brought forth upon this continent a new nation: conceived in liberty, and dedicated to the proposition that all men are created equal.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu001,The,the,en,1,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu002,world,world,en,2,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,uncertain,borderline source-domain contrast in independent second-pass coding,basic meaning may remain close to contextual period usage,"Webster 1828, ""remember"" / ""forget""",The second pass treats the contrast as less settled than the adjudicated first-pass decision.,Possible metaphorical comparison is present but weaker or conventionalized.,0.55,Codex-assisted second-pass reliability divergence; adjudication required.,low,body,historical_memory,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu003,will,will,en,3,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu004,little,little,en,4,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu005,note,note,en,5,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,uncertain,borderline source-domain contrast in independent second-pass coding,basic meaning may remain close to contextual period usage,"Webster 1828, ""remember"" / ""forget""",The second pass treats the contrast as less settled than the adjudicated first-pass decision.,Possible metaphorical comparison is present but weaker or conventionalized.,0.55,Codex-assisted second-pass reliability divergence; adjudication required.,low,body,historical_memory,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu006,nor,nor,en,6,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu007,long,long,en,7,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu008,remember,remember,en,8,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,mipvu_personification,public memory is attributed to the world as an agent,"a person noting, remembering, or forgetting","Webster 1828, ""remember"" / ""forget""",The world is treated as a remembering person.,Collective historical memory is understood through human cognition.,0.84,Reliability-sample sentence; likely personification rather than merely literal global public.,low,body,historical_memory,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu009,what,what,en,9,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu010,we,we,en,10,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu011,say,say,en,11,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu012,here,here,en,12,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu013,but,but,en,13,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu014,it,it,en,14,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu015,can,can,en,15,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu016,never,never,en,16,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu017,forget,forget,en,17,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,mipvu_personification,public memory is attributed to the world as an agent,"a person noting, remembering, or forgetting","Webster 1828, ""remember"" / ""forget""",The world is treated as a remembering person.,Collective historical memory is understood through human cognition.,0.84,Reliability-sample sentence; likely personification rather than merely literal global public.,low,body,historical_memory,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu018,what,what,en,18,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu019,they,they,en,19,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu020,did,did,en,20,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-gettysburg-address,lincoln-gettysburg-address_s01_p04_s03,lincoln-gettysburg-address_s01_p04_s03_lu021,here,here,en,21,"The world will little note, nor long remember, what we say here, but it can never forget what they did here.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu001,With,with,en,1,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu002,malice,malice,en,2,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu003,toward,toward,en,3,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu004,none,none,en,4,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu005,with,with,en,5,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu006,charity,charity,en,6,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu007,for,for,en,7,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu008,all,all,en,8,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu009,with,with,en,9,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu010,firmness,firmness,en,10,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu011,in,in,en,11,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu012,the,the,en,12,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu013,right,right,en,13,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu014,as,as,en,14,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu015,God,god,en,15,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",Providence / Almighty / God,high,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu016,gives,gives,en,16,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu017,us,us,en,17,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu018,to,to,en,18,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu019,see,see,en,19,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu020,the,the,en,20,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu021,right,right,en,21,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu022,let,let,en,22,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu023,us,us,en,23,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu024,strive,strive,en,24,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu025,on,on,en,25,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu026,to,to,en,26,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu027,finish,finish,en,27,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu028,the,the,en,28,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu029,work,work,en,29,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu030,we,we,en,30,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu031,are,are,en,31,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu032,in,in,en,32,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu033,to,to,en,33,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
