case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,unit_ordinal,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,current_review_status,current_decision_type,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s02,lincoln-lyceum-address_s01_p25_s02_lu006,can,can,en,3432,6,"Passion has helped us, but can do so no more.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s02,lincoln-lyceum-address_s01_p25_s02_lu007,do,do,en,3433,7,"Passion has helped us, but can do so no more.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s02,lincoln-lyceum-address_s01_p25_s02_lu008,so,so,en,3434,8,"Passion has helped us, but can do so no more.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s02,lincoln-lyceum-address_s01_p25_s02_lu009,no,no,en,3435,9,"Passion has helped us, but can do so no more.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s02,lincoln-lyceum-address_s01_p25_s02_lu010,more,more,en,3436,10,"Passion has helped us, but can do so no more.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu001,It,it,en,3437,1,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu002,will,will,en,3438,2,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu003,in,in,en,3439,3,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu004,future,future,en,3440,4,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu005,be,be,en,3441,5,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu006,our,our,en,3442,6,It will in future be our enemy.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s03,lincoln-lyceum-address_s01_p25_s03_lu007,enemy,enemy,en,3443,7,It will in future be our enemy.,,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""enemy""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu001,Reason,reason,en,3444,1,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu002,cold,cold,en,3445,2,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu003,calculating,calculating,en,3446,3,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu004,unimpassioned,unimpassioned,en,3447,4,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu005,reason,reason,en,3448,5,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu006,must,must,en,3449,6,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu007,furnish,furnish,en,3450,7,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu008,all,all,en,3451,8,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu009,the,the,en,3452,9,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu010,materials,materials,en,3453,10,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""materials""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu011,for,for,en,3454,11,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu012,our,our,en,3455,12,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu013,future,future,en,3456,13,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu014,support,support,en,3457,14,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""support""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu015,and,and,en,3458,15,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s04,lincoln-lyceum-address_s01_p25_s04_lu016,defense,defense,en,3459,16,"Reason cold, calculating, unimpassioned reason--must furnish all the materials for our future support and defense.",,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""defense""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu001,Let,let,en,3460,1,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu002,those,those,en,3461,2,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu003,materials,materials,en,3462,3,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""materials""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu004,be,be,en,3463,4,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu005,moulded,moulded,en,3464,5,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,mipvu_indirect,mipvu_indirect,"reason, passion, and Washington's memory are represented through enemies, materials, support, sleep, and awakening","physical enemies, moldable materials, bodily sleep, trumpets, and waking","Webster 1828, ""moulded""",Abstract civic faculties and memorial expectation are treated through bodily and material processes.,Civic memory and reason are understood through bodies and construction materials.,0.78,Dense closing sequence; some expressions are biblical/ceremonial and should remain review-visible.,medium,body,civic_reason,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu006,into,into,en,3465,6,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu007,general,general,en,3466,7,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu008,intelligence,intelligence,en,3467,8,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu009,sound,sound,en,3468,9,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu010,morality,morality,en,3469,10,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu011,and,and,en,3470,11,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu012,in,in,en,3471,12,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu013,particular,particular,en,3472,13,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu014,a,a,en,3473,14,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu015,reverence,reverence,en,3474,15,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu016,for,for,en,3475,16,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu017,the,the,en,3476,17,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu018,Constitution,constitution,en,3477,18,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu019,and,and,en,3478,19,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu020,laws,laws,en,3479,20,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu021,and,and,en,3480,21,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu022,that,that,en,3481,22,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu023,we,we,en,3482,23,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu024,improved,improved,en,3483,24,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu025,to,to,en,3484,25,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu026,the,the,en,3485,26,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu027,last,last,en,3486,27,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu028,that,that,en,3487,28,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu029,we,we,en,3488,29,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu030,remained,remained,en,3489,30,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu031,free,free,en,3490,31,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu032,to,to,en,3491,32,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu033,the,the,en,3492,33,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p25_s05,lincoln-lyceum-address_s01_p25_s05_lu034,last,last,en,3493,34,"Let those materials be moulded into general intelligence, sound morality, and in particular, a reverence for the Constitution and laws; and that we improved to the last, that we remained free to the last, that we revered his name to the last, that during his long sleep we permitted no hostile foot to pass over or desecrate his resting place, shall be that which to learn the last trump shall awaken our Washington.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
